ID,libelle_zone_d_emploi,code_region,region,code_zone_d_emploi,zone_d_emploi,date,effectifs_salaries_brut,effectifs_salaries_cvs,masse_salariale_brut,masse_salariale_cvs
29984,7608 Carcassonne-Limoux,76,Occitanie,7608,Carcassonne-Limoux,062021,35763,35144,213121199,214354744
30072,7613 Mende,76,Occitanie,7613,Mende,062021,17276,16931,99636564,99467678
30145,7616 Montpellier,76,Occitanie,7616,Montpellier,062021,215496,210499,1517242228,1516038412
30293,7625 Toulouse,76,Occitanie,7625,Toulouse,062021,17,17,100840,103660
30388,8401 Annecy,84,Auvergne-Rhône-Alpes,8401,Annecy,062021,96998,95974,726891444,730472170
30488,8405 Bourg en Bresse,84,Auvergne-Rhône-Alpes,8405,Bourg en Bresse,062021,71652,70704,519858981,515448994
30520,8406 Bourgoin-Jallieu,84,Auvergne-Rhône-Alpes,8406,Bourgoin-Jallieu,062021,67630,66819,498741923,503999806
30598,8409 Grenoble,84,Auvergne-Rhône-Alpes,8409,Grenoble,062021,197950,197625,1716895596,1717283975
30724,8414 La Vallée de l'Arve,84,Auvergne-Rhône-Alpes,8414,La Vallée de l'Arve,062021,28551,28673,233082073,234622972
30816,8417 Le Livradois,84,Auvergne-Rhône-Alpes,8417,Le Livradois,062021,1316,1301,7715134,7732855
30883,8419 Le Puy en Velay,84,Auvergne-Rhône-Alpes,8419,Le Puy en Velay,062021,318,293,1469776,1436456
30911,8420 Les Sources de la Loire,84,Auvergne-Rhône-Alpes,8420,Les Sources de la Loire,062021,3434,3373,20106237,20561686
30971,8422 Montélimar,84,Auvergne-Rhône-Alpes,8422,Montélimar,062021,27680,27304,197750874,194269491
31118,8430 Tarare,84,Auvergne-Rhône-Alpes,8430,Tarare,062021,12513,12400,86285379,86973238
31178,8433 Vienne-Annonay,84,Auvergne-Rhône-Alpes,8433,Vienne-Annonay,062021,59462,58574,427044306,422105900
31242,8435 Voiron,84,Auvergne-Rhône-Alpes,8435,Voiron,062021,40857,40525,292281243,294390426
31327,0064 Valréas,84,Auvergne-Rhône-Alpes,64,Valréas,062021,4771,4504,26924789,27013147
31558,8423 Montluçon,84,Auvergne-Rhône-Alpes,8423,Montluçon,062021,23916,23663,156942214,157230195
31630,8428 Saint Etienne,84,Auvergne-Rhône-Alpes,8428,Saint Etienne,062021,2812,2801,19032057,19022992
31656,8429 Saint Flour,84,Auvergne-Rhône-Alpes,8429,Saint Flour,062021,6173,6101,34443309,35064356
31745,9301 Aix-en-Provence,93,Provence-Alpes-Côte d'Azur,9301,Aix-en-Provence,062021,150717,148480,1162634545,1156827564
31772,9302 Briançon,93,Provence-Alpes-Côte d'Azur,9302,Briançon,062021,8844,9578,47939548,53312270
31855,9305 Carpentras,93,Provence-Alpes-Côte d'Azur,9305,Carpentras,062021,17170,16443,109266175,108052181
31921,9307 Digne-les-Bains,93,Provence-Alpes-Côte d'Azur,9307,Digne-les-Bains,062021,15976,15757,98023663,100187660
32049,9311 Manosque,93,Provence-Alpes-Côte d'Azur,9311,Manosque,062021,26769,25561,196016715,193168988
32083,9312 Marseille,93,Provence-Alpes-Côte d'Azur,9312,Marseille,062021,378211,373918,2894831556,2866466055
32141,9314 Menton,93,Provence-Alpes-Côte d'Azur,9314,Menton,062021,11382,10748,60732904,60107250
32224,9317 Sainte-Maxime,93,Provence-Alpes-Côte d'Azur,9317,Sainte-Maxime,062021,23784,19126,137506141,128487559
32288,0052 Arles,93,Provence-Alpes-Côte d'Azur,52,Arles,062021,30592,29080,189831510,187873554
32324,0053 Avignon,93,Provence-Alpes-Côte d'Azur,53,Avignon,062021,75898,74098,518271197,516450376
32445,9402 Bastia,94,Corse,9402,Bastia,062021,31179,29710,193050340,192186441
62,0103 Marie-Galante,1,Guadeloupe,103,Marie-Galante,091998,726,759,2516371,2585966
153,0201 Le Centre-Atlantique,2,Martinique,201,Le Centre-Atlantique,091998,3279,3310,13391059,13802041
180,0202 Le Centre agglomération,2,Martinique,202,Le Centre agglomération,091998,38149,38088,188312134,193744911
208,0203 Le Nord-Atlantique,2,Martinique,203,Le Nord-Atlantique,091998,558,559,1762921,1774779
266,3214 Laon,32,Hauts-de-France,3214,Laon,091998,19735,19427,84577407,85690415
297,0205 Le Sud,2,Martinique,205,Le Sud,091998,2724,2771,10155516,10589362
425,0301 Est-littoral,3,Guyane,301,Est-littoral,091998,12487,12489,60790508,62884987
440,3221 Soissons,32,Hauts-de-France,3221,Soissons,091998,30973,30883,145325278,148143276
495,0302 Ouest-Guyanais,3,Guyane,302,Ouest-Guyanais,091998,884,895,2874021,2889380
617,0401 L'Est,4,La Réunion,401,L'Est,091998,6422,6381,25161715,25201632
630,3203 Arras,32,Hauts-de-France,3203,Arras,091998,43265,43147,192414784,196610775
731,0403 Le Nord,4,La Réunion,403,Le Nord,091998,38030,37820,179739047,186445034
865,1101 Cergy-Vexin,11,Île-de-France,1101,Cergy-Vexin,091998,122502,122937,689574175,715524305
948,3208 Cambrai,32,Hauts-de-France,3208,Cambrai,091998,35152,35076,144945777,144596643
1008,3212 Douai,32,Hauts-de-France,3212,Douai,091998,48366,48130,231626060,236380414
1055,1104 Evry,11,Île-de-France,1104,Evry,091998,116077,116178,641537611,670564273
1076,3213 Dunkerque,32,Hauts-de-France,3213,Dunkerque,091998,65620,66785,327914248,334475678
1111,1105 Fontainebleau-Nemours,11,Île-de-France,1105,Fontainebleau-Nemours,091998,34989,34848,177288238,182480460
1347,1109 Paris,11,Île-de-France,1109,Paris,091998,2702663,2707512,17797103541,18905844833
1356,3218 Roubaix-Tourcoing,32,Hauts-de-France,3218,Roubaix-Tourcoing,091998,105601,105396,506231020,515364246
1411,1110 Provins,11,Île-de-France,1110,Provins,091998,8175,8112,36651859,37496498
1416,3219 Saint-Omer,32,Hauts-de-France,3219,Saint-Omer,091998,42061,41232,190681653,189709915
1458,3222 Valenciennes,32,Hauts-de-France,3222,Valenciennes,091998,74303,73862,342087969,346399208
1525,1112 Roissy,11,Île-de-France,1112,Roissy,091998,216748,216526,1266156514,1321171865
1644,4404 Chaumont,44,Grand Est,4404,Chaumont,091998,25580,25327,109310180,108867094
1850,4415 Romilly-sur-Seine,44,Grand Est,4415,Romilly-sur-Seine,091998,18376,18178,82783446,84201888
1899,2403 Chartres,24,Centre-Val de Loire,2403,Chartres,091998,50349,50108,249336986,254679407
1916,4421 Sedan,44,Grand Est,4421,Sedan,091998,16871,16690,79889162,80169401
2033,2405 Châteauroux,24,Centre-Val de Loire,2405,Châteauroux,091998,48062,47759,208263483,210353642
2048,4427 Vitry-le-François Saint-Dizier,44,Grand Est,4427,Vitry-le-François Saint-Dizier,091998,28675,28455,133267355,133638193
2204,4404 Chaumont,44,Grand Est,4404,Chaumont,091998,4194,4180,16577331,16626625
2283,2409 Montargis,24,Centre-Val de Loire,2409,Montargis,091998,27767,27755,125637188,128247483
2338,4408 Forbach,44,Grand Est,4408,Forbach,091998,16934,16652,69136560,69648881
3016,4427 Vitry-le-François Saint-Dizier,44,Grand Est,4427,Vitry-le-François Saint-Dizier,091998,1245,1240,5082033,4943583
3069,2702 Auxerre,27,Bourgogne-Franche-Comté,2702,Auxerre,091998,44872,44537,199363366,200551470
3269,2707 Chalon-sur-Saône,27,Bourgogne-Franche-Comté,2707,Chalon-sur-Saône,091998,41949,41897,201432537,207379950
3288,4418 Saint-Louis,44,Grand Est,4418,Saint-Louis,091998,17525,17373,87500544,90391771
3393,2709 Châtillon-Montbard,27,Bourgogne-Franche-Comté,2709,Châtillon-Montbard,091998,12036,11901,50418535,50778431
3453,2710 Creusot-Montceau,27,Bourgogne-Franche-Comté,2710,Creusot-Montceau,091998,24703,24587,114544969,115865661
3496,4422 Sélestat,44,Grand Est,4422,Sélestat,091998,21645,21425,100524458,103013438
3581,2712 Dole,27,Bourgogne-Franche-Comté,2712,Dole,091998,687,679,2578911,2607324
3620,5201 Ancenis,52,Pays de la Loire,5201,Ancenis,091998,21548,21472,90522491,89889618
3859,0059 Mâcon,27,Bourgogne-Franche-Comté,59,Mâcon,091998,30780,30544,137831752,139409262
3937,0060 Nevers,27,Bourgogne-Franche-Comté,60,Nevers,091998,35709,35500,156686215,158670823
4059,2706 Besançon,27,Bourgogne-Franche-Comté,2706,Besançon,091998,72620,72405,327575962,333301227
4171,2712 Dole,27,Bourgogne-Franche-Comté,2712,Dole,091998,15479,15262,70510945,73178431
4200,5210 La Roche-sur-Yon,52,Pays de la Loire,5210,La Roche-sur-Yon,091998,36189,36309,157514916,159086245
4243,2713 Lons-le-Saunier,27,Bourgogne-Franche-Comté,2713,Lons-le-Saunier,091998,29320,29034,125279317,124803871
4353,2715 Pontarlier,27,Bourgogne-Franche-Comté,2715,Pontarlier,091998,19526,19341,80975578,81708909
4456,5214 Les Sables-d'Olonne,52,Pays de la Loire,5214,Les Sables-d'Olonne,091998,12845,12045,53810156,49400177
4713,2811 Honfleur Pont-Audemer,28,Normandie,2811,Honfleur Pont-Audemer,091998,9120,9055,38180828,38623486
4779,2812 L'Aigle,28,Normandie,2812,L'Aigle,091998,1010,1011,5102631,5254101
4784,5219 Saint-Nazaire,52,Pays de la Loire,5219,Saint-Nazaire,091998,53474,52113,244372208,242719875
4843,2813 Le Havre,28,Normandie,2813,Le Havre,091998,89101,87891,455427533,466718662
4852,5220 Saumur,52,Pays de la Loire,5220,Saumur,091998,18235,18165,75455715,75976700
4914,5221 Segré-en-Anjou Bleu,52,Pays de la Loire,5221,Segré-en-Anjou Bleu,091998,10169,10199,39426335,39826711
4968,0051 Alençon,52,Pays de la Loire,51,Alençon,091998,6352,6384,24829939,25289953
4977,2817 Vernon-Gisors,28,Normandie,2817,Vernon-Gisors,091998,28731,28560,143354820,146273600
5028,0062 Redon,52,Pays de la Loire,62,Redon,091998,1639,1640,7340562,7151404
5087,0054 Beauvais,28,Normandie,54,Beauvais,091998,4113,4071,23029516,23721667
5100,5301 Auray,53,Bretagne,5301,Auray,091998,14568,13397,62107175,55478764
5263,2801 Argentan,28,Normandie,2801,Argentan,091998,9041,8977,40897123,41028467
5321,2802 Avranches,28,Normandie,2802,Avranches,091998,17564,17415,74152841,73797432
5373,2804 Caen,28,Normandie,2804,Caen,091998,117264,116243,540180097,546565219
5390,5306 Guingamp,53,Bretagne,5306,Guingamp,091998,11135,10904,45593462,45565551
5423,2805 Cherbourg en Cotentin,28,Normandie,2805,Cherbourg en Cotentin,091998,36572,36296,171796586,174261324
5510,5308 Lannion,53,Bretagne,5308,Lannion,091998,19755,19210,93174864,92866566
5664,5310 Morlaix,53,Bretagne,5310,Morlaix,091998,25930,25572,112612873,111912103
5722,5311 Ploërmel,53,Bretagne,5311,Ploërmel,091998,13583,13433,55621373,55178536
5797,2814 Lisieux,28,Normandie,2814,Lisieux,091998,18847,18718,73627162,74003303
5981,0051 Alençon,28,Normandie,51,Alençon,091998,21342,21417,95389302,96894433
6098,5317 Saint-Malo,53,Bretagne,5317,Saint-Malo,091998,27362,26458,113460558,110427765
6160,5318 Vannes,53,Bretagne,5318,Vannes,091998,37824,37194,163555447,160945024
6357,3211 Creil,32,Hauts-de-France,3211,Creil,091998,63239,63067,320145761,327672922
6467,7527 Saint-Junien,75,Nouvelle-Aquitaine,7527,Saint-Junien,091998,5162,5097,20642760,20903058
6572,7508 Châtellerault,75,Nouvelle-Aquitaine,7508,Châtellerault,091998,20793,20632,99278976,100371027
6609,7530 Thouars,75,Nouvelle-Aquitaine,7530,Thouars,091998,12592,12484,49166958,49249797
6708,7512 La Rochelle,75,Nouvelle-Aquitaine,7512,La Rochelle,091998,49245,48268,216128580,213302261
6737,7502 Angoulême,75,Nouvelle-Aquitaine,7502,Angoulême,091998,2,2,6327,5838
6797,7503 Bayonne,75,Nouvelle-Aquitaine,7503,Bayonne,091998,69046,66590,302124077,292533704
6830,7520 Niort,75,Nouvelle-Aquitaine,7520,Niort,091998,47242,47121,223410663,226909729
6861,7504 Bergerac,75,Nouvelle-Aquitaine,7504,Bergerac,091998,18141,17888,74858638,75209735
6898,7523 Périgueux,75,Nouvelle-Aquitaine,7523,Périgueux,091998,520,507,1976709,1902146
6923,7505 Bordeaux,75,Nouvelle-Aquitaine,7505,Bordeaux,091998,255020,254673,1283402126,1322201024
7109,7513 La Teste-de-Buch,75,Nouvelle-Aquitaine,7513,La Teste-de-Buch,091998,18849,17785,79432030,74613277
7336,7521 Oloron-Sainte-Marie,75,Nouvelle-Aquitaine,7521,Oloron-Sainte-Marie,091998,13096,12834,56158965,55357940
7366,7522 Pau,75,Nouvelle-Aquitaine,7522,Pau,091998,71016,70032,344671971,351619149
7389,7523 Périgueux,75,Nouvelle-Aquitaine,7523,Périgueux,091998,40408,40182,163693126,165533600
7468,7532 Villeneuve-sur-Lot,75,Nouvelle-Aquitaine,7532,Villeneuve-sur-Lot,091998,15257,14677,58347226,57956191
7538,7511 Guéret,75,Nouvelle-Aquitaine,7511,Guéret,091998,18405,18247,72704897,72354909
7601,7527 Saint-Junien,75,Nouvelle-Aquitaine,7527,Saint-Junien,091998,11140,11063,44324500,44220644
7654,0063 Ussel,75,Nouvelle-Aquitaine,63,Ussel,091998,9346,9181,38625926,38527459
7759,7607 Cahors,76,Occitanie,7607,Cahors,091998,15268,14971,60947997,60265978
7797,7608 Carcassonne-Limoux,76,Occitanie,7608,Carcassonne-Limoux,091998,45,38,191684,174047
7979,7615 Montauban,76,Occitanie,7615,Montauban,091998,28570,28401,114911966,116514440
8187,7603 Alès-Le Vigan,76,Occitanie,7603,Alès-Le Vigan,091998,28581,28351,115042235,115200413
8415,7614 Millau,76,Occitanie,7614,Millau,091998,257,239,920087,840462
8692,8401 Annecy,84,Auvergne-Rhône-Alpes,8401,Annecy,091998,77388,77063,389140780,395451962
8775,8405 Bourg en Bresse,84,Auvergne-Rhône-Alpes,8405,Bourg en Bresse,091998,55265,55266,252596339,259012646
8833,8407 Chambéry,84,Auvergne-Rhône-Alpes,8407,Chambéry,091998,55694,55107,252661410,260175952
8889,8411 La Maurienne,84,Auvergne-Rhône-Alpes,8411,La Maurienne,091998,9711,10200,47331469,49079550
8917,8412 La Plaine du Forez,84,Auvergne-Rhône-Alpes,8412,La Plaine du Forez,091998,16223,16126,70368636,70445373
8951,8413 La Tarentaise,84,Auvergne-Rhône-Alpes,8413,La Tarentaise,091998,26700,31951,122552064,143156141
9049,8416 Le Genevois Français,84,Auvergne-Rhône-Alpes,8416,Le Genevois Français,091998,48631,48428,222343815,226125801
9081,8417 Le Livradois,84,Auvergne-Rhône-Alpes,8417,Le Livradois,091998,1036,1022,4012393,3961589
9142,8419 Le Puy en Velay,84,Auvergne-Rhône-Alpes,8419,Le Puy en Velay,091998,225,195,749379,597958
9271,8425 Oyonnax,84,Auvergne-Rhône-Alpes,8425,Oyonnax,091998,23853,23652,119798366,120254962
9430,8431 Valence,84,Auvergne-Rhône-Alpes,8431,Valence,091998,67416,67335,306830498,309977227
9559,0055 Bollène-Pierrelatte,84,Auvergne-Rhône-Alpes,55,Bollène-Pierrelatte,091998,13307,13173,73912751,76266523
9758,8417 Le Livradois,84,Auvergne-Rhône-Alpes,8417,Le Livradois,091998,19235,19094,81462138,82199975
9785,8419 Le Puy en Velay,84,Auvergne-Rhône-Alpes,8419,Le Puy en Velay,091998,22978,22699,93885779,93752183
10103,3217 Maubeuge,32,Hauts-de-France,3217,Maubeuge,091998,7284,7322,31688316,31586275
10142,3220 Saint-Quentin,32,Hauts-de-France,3220,Saint-Quentin,091998,60088,59687,267678553,272339252
10206,0054 Beauvais,32,Hauts-de-France,54,Beauvais,091998,57818,57825,275659388,282338198
10236,0058 La Vallée de la Bresle-Vimeu,32,Hauts-de-France,58,La Vallée de la Bresle-Vimeu,091998,11936,11868,54273283,53200865
10287,3204 Berck,32,Hauts-de-France,3204,Berck,091998,24393,23902,102956486,101396007
10320,3205 Béthune,32,Hauts-de-France,3205,Béthune,091998,47134,47271,222781407,225840576
10349,3206 Boulogne-sur-Mer,32,Hauts-de-France,3206,Boulogne-sur-Mer,091998,33422,33242,146108352,147325441
10531,3216 Lille,32,Hauts-de-France,3216,Lille,091998,262875,263127,1299276639,1335094917
10561,3217 Maubeuge,32,Hauts-de-France,3217,Maubeuge,091998,38705,38422,185228243,185989118
10725,4403 Charleville-Mézières,44,Grand Est,4403,Charleville-Mézières,091998,40135,39924,181726864,184401691
10786,4406 Épernay,44,Grand Est,4406,Épernay,091998,18104,17988,90071778,91977445
10817,4413 Reims,44,Grand Est,4413,Reims,091998,82465,82501,392228686,403549618
10979,4401 Bar-le-Duc,44,Grand Est,4401,Bar-le-Duc,091998,17059,17009,75113828,77045818
11134,4412 Nancy,44,Grand Est,4412,Nancy,091998,135050,134262,640771080,658164244
11204,4416 Saint-Avold,44,Grand Est,4416,Saint-Avold,091998,30956,30553,138134500,140933549
11306,4420 Sarreguemines,44,Grand Est,4420,Sarreguemines,091998,22735,22583,101509441,102929112
11336,4421 Sedan,44,Grand Est,4421,Sedan,091998,2084,2066,8727825,8943119
11359,4424 Thionville,44,Grand Est,4424,Thionville,091998,61215,60527,282801471,291554699
11397,4426 Verdun,44,Grand Est,4426,Verdun,091998,13191,13052,53812412,54126706
11509,4411 Mulhouse,44,Grand Est,4411,Mulhouse,091998,125515,125002,608876597,626096812
11576,4419 Sarrebourg,44,Grand Est,4419,Sarrebourg,091998,7679,7606,36508718,38010516
11766,5203 Challans,52,Pays de la Loire,5203,Challans,091998,26403,24334,106868809,95308791
11795,5204 Château-Gontier,52,Pays de la Loire,5204,Château-Gontier,091998,8137,8146,33616896,34139065
11889,5207 Fontenay-le-Comte,52,Pays de la Loire,5207,Fontenay-le-Comte,091998,20505,19801,83450742,79950146
11925,5208 La Ferté-Bernard,52,Pays de la Loire,5208,La Ferté-Bernard,091998,16033,15962,72614575,74194264
11953,5209 La Flèche,52,Pays de la Loire,5209,La Flèche,091998,10620,10692,45033704,45107861
12016,5211 Laval,52,Pays de la Loire,5211,Laval,091998,40690,40517,185630357,188318956
12074,5213 Les Herbiers-Montaigu,52,Pays de la Loire,5213,Les Herbiers-Montaigu,091998,38140,38644,161309318,160684648
12203,5217 Pornic,52,Pays de la Loire,5217,Pornic,091998,8610,8240,35255975,33022028
12228,5218 Sablé-sur-Sarthe,52,Pays de la Loire,5218,Sablé-sur-Sarthe,091998,13669,13535,60743551,59900022
12484,5303 Carhaix-Plouguer,53,Bretagne,5303,Carhaix-Plouguer,091998,12521,12419,49946601,50218984
12557,5305 Fougères,53,Bretagne,5305,Fougères,091998,19843,19895,80906370,80698691
12610,5307 Lamballe-Armor,53,Bretagne,5307,Lamballe-Armor,091998,10003,9731,39153910,37760097
12668,5309 Lorient,53,Bretagne,5309,Lorient,091998,41767,41458,182513337,182843524
12787,5313 Quimper,53,Bretagne,5313,Quimper,091998,59874,58751,263780239,260611415
12974,5319 Vitré,53,Bretagne,5319,Vitré,091998,20437,20299,87840716,89359028
13038,7502 Angoulême,75,Nouvelle-Aquitaine,7502,Angoulême,091998,52156,51883,226289165,229813741
13157,7509 Cognac,75,Nouvelle-Aquitaine,7509,Cognac,091998,26337,26123,122105964,123574511
13340,7525 Rochefort,75,Nouvelle-Aquitaine,7525,Rochefort,091998,11990,11961,50421403,49995405
13391,9303 Brignoles,93,Provence-Alpes-Côte d'Azur,9303,Brignoles,091998,10991,10937,41858188,41357162
13425,9304 Cannes,93,Provence-Alpes-Côte d'Azur,9304,Cannes,091998,94667,93396,491382751,491688825
13541,9308 Draguignan,93,Provence-Alpes-Côte d'Azur,9308,Draguignan,091998,11857,11624,47311006,46350720
13571,9309 Fréjus,93,Provence-Alpes-Côte d'Azur,9309,Fréjus,091998,19599,18671,84973956,79612177
13634,9311 Manosque,93,Provence-Alpes-Côte d'Azur,9311,Manosque,091998,16620,16247,83950784,84373561
13775,9315 Nice,93,Provence-Alpes-Côte d'Azur,9315,Nice,091998,138737,137592,651493581,660217504
13798,9316 Orange,93,Provence-Alpes-Côte d'Azur,9316,Orange,091998,10503,10287,49408559,48187194
13826,9317 Sainte-Maxime,93,Provence-Alpes-Côte d'Azur,9317,Sainte-Maxime,091998,13614,11866,62863714,49804887
13960,0055 Bollène-Pierrelatte,93,Provence-Alpes-Côte d'Azur,55,Bollène-Pierrelatte,091998,3694,3723,15799054,16040080
13998,0064 Valréas,93,Provence-Alpes-Côte d'Azur,64,Valréas,091998,5764,5645,22824049,22465555
14027,9401 Ajaccio,94,Corse,9401,Ajaccio,091998,20435,19625,89689475,86965570
14240,0101 Côte sous le vent,1,Guadeloupe,101,Côte sous le vent,091998,757,784,2405936,2482180
14279,0102 Est Grande Terre,1,Guadeloupe,102,Est Grande Terre,091998,3227,3370,12428366,13084985
14372,0105 Sud Basse-Terre,1,Guadeloupe,105,Sud Basse-Terre,091998,7300,7349,30376598,30621457
14552,0206 Le Sud-Caraibe,2,Martinique,206,Le Sud-Caraibe,091998,5885,5961,24010961,24839779
14777,0404 Le Sud,4,La Réunion,404,Le Sud,091998,20920,20553,76337523,77426267
14880,1103 Etampes,11,Île-de-France,1103,Etampes,091998,15429,15532,76738548,78659994
15034,1108 Melun,11,Île-de-France,1108,Melun,091998,46172,45880,225858954,232619081
15211,1114 Seine-Yvelinoise,11,Île-de-France,1114,Seine-Yvelinoise,091998,146816,148209,838910812,877416508
15236,1115 Versailles-Saint-Quentin,11,Île-de-France,1115,Versailles-Saint-Quentin,091998,204442,205218,1382518230,1461248574
15362,2404 Châteaudun,24,Centre-Val de Loire,2404,Châteaudun,091998,11572,11535,49903665,50123776
15449,2407 Gien,24,Centre-Val de Loire,2407,Gien,091998,19786,19581,90254971,91818720
15543,2410 Orléans,24,Centre-Val de Loire,2410,Orléans,091998,116987,116928,591385122,607994049
15605,2412 Romorantin-Lanthenay,24,Centre-Val de Loire,2412,Romorantin-Lanthenay,091998,18746,18666,84594799,85402293
15633,2413 Tours,24,Centre-Val de Loire,2413,Tours,091998,124012,123475,579500667,591105814
15663,2414 Vendôme,24,Centre-Val de Loire,2414,Vendôme,091998,13454,13442,59129281,59595134
15701,2415 Vierzon,24,Centre-Val de Loire,2415,Vierzon,091998,10828,10791,47496798,48640812
